year,lat,lon,quarter,month,date,haul_id,ices_rect,sub_div,country,haul_no,day,density,month_year,temp,salinity,oxy,depth,X,Y
2015,55.35,16.3151,1,3,2015-3-16,2015:1:DK:26D4:TVL:48:24,39G6,25,DK,24,16,176.41264681428672,3_2015,7.865585803985596,18.344860076904297,5.818900052523803,69.9000015258789,583.3885615374495,6134.527522493786
2015,55.139,16.0684,1,3,2015-3-14,2015:1:DK:26D4:TVL:34:17,39G6,25,DK,17,14,713.0861068038585,3_2015,7.3642497062683105,19.36310577392578,5.6294636634277335,79.8499984741211,568.1061433626476,6110.780441081983
2015,54.935,16.2373,1,3,2015-3-14,2015:1:DK:26D4:TVL:30:15,38G6,25,DK,15,14,714.6746038761739,3_2015,6.896728038787842,12.303921699523926,6.352292453482055,47.95000076293945,579.2740734383285,6088.258974293509
2015,55.2366,15.959,1,3,2015-3-15,2015:1:DK:26D4:TVL:36:18,39G5,25,DK,18,15,1446.1814520307312,3_2015,7.0571064949035645,19.772472381591797,5.692441486257934,91.05000305175781,560.9833154539236,6121.53983159516
2015,55.1857,14.2995,1,3,2015-3-6,2015:1:DE:06SL:TVS:24275:42,39G4,24,DE,42,6,735.2670780922942,3_2015,5.241201400756836,17.04058074951172,6.6805041804656975,46.27000045776367,455.3976218981862,6115.680104855097
2015,54.44,19.1867,1,2,2015-2-12,2015:1:PL:67BC:TVL:26258:2,37G9,26,PL,2,12,692.0536804887433,2_2015,5.056184768676758,9.111380577087402,5.505782435206603,60.619998931884766,771.4559065004252,6040.552373554608
2015,54.765,19.2733,1,2,2015-2-19,2015:1:PL:67BC:TVL:26130:25,38G9,26,PL,25,19,438.8501802347156,2_2015,7.408278465270996,13.482441902160645,4.630371223359679,103.1500015258789,774.866823228219,6077.020155911251
2015,55.8025,15.802,1,2,2015-2-27,2015:1:SE:26D4:TVL:15:8,40G5,25,SE,8,27,385.2971764742318,2_2015,6.5602216720581055,11.593623161315918,5.6073317402069085,54.52000045776367,550.2731632851632,6184.38975178197
2015,55.7075,14.3798,1,2,2015-2-26,2015:1:SE:26D4:TVL:7:4,40G4,25,SE,4,26,149.77485695426088,2_2015,4.446030139923096,8.55854606628418,7.872664492724609,35,461.0281282422265,6173.700171770174
2015,55.689,15.0782,1,2,2015-2-27,2015:1:SE:26D4:TVL:10:5,40G5,25,SE,5,27,1639.2837619844781,2_2015,7.642624855041504,16.470354080200195,5.808851206838989,65.5999984741211,504.9162551155283,6171.4697806120685
2015,55.815,15.255,1,2,2015-2-27,2015:1:SE:26D4:TVL:12:6,40G5,25,SE,6,27,788.1982303676026,2_2015,7.062743186950684,11.883081436157227,5.971457191622925,52.63999938964844,515.9796602935129,6185.519315309811
2015,55.807,15.2915,1,2,2015-2-27,2015:1:SE:26D4:TVL:14:7,40G5,25,SE,7,27,1095.6781885923867,2_2015,7.078143119812012,12.050392150878906,5.964252990612793,54.7400016784668,518.2706851916789,6184.637992425781
2015,56.7257,16.9935,1,3,2015-3-4,2015:1:SE:26D4:TVL:66:34,42G6,27,SE,34,4,0.8885993113169561,3_2015,3.9751336574554443,7.773989677429199,6.118105696923828,63,621.9806746691012,6288.627230861257
2015,55.8347,15.9422,1,2,2015-2-27,2015:1:SE:26D4:TVL:17:9,40G5,25,SE,9,27,390.8112998237716,2_2015,6.141384124755859,10.856404304504395,5.568096416503906,56.25,559.0125407118771,6188.083885666285
2015,56.394,18.4897,1,2,2015-2-28,2015:1:SE:26D4:TVL:20:10,41G8,26,SE,10,28,9.267367371814181,2_2015,3.8498857021331787,7.3564887046813965,7.575018175527953,35.68000030517578,715.3739788527685,6255.397497746799
2015,56.4032,18.4863,1,2,2015-2-28,2015:1:SE:26D4:TVL:21:11,41G8,26,SE,11,28,0.7117689243348536,2_2015,3.6099140644073486,7.1661176681518555,8.152858234942626,33.900001525878906,715.1123177319374,6256.4101169229025
2015,57.8735,19.4195,1,3,2015-3-2,2015:1:SE:26D4:TVL:44:23,44G9,28,SE,23,2,52.53809283826261,3_2015,3.4281880855560303,7.248353481292725,8.001544047720337,49.349998474121094,762.0407717730321,6423.1920554565195
2015,57.8582,19.4757,1,3,2015-3-2,2015:1:SE:26D4:TVL:48:25,44G9,28,SE,25,2,1.5891995850300296,3_2015,4.458310127258301,8.47958755493164,3.734808679833984,67.5999984741211,765.4828001952702,6421.710260460548
2015,57.9795,19.5577,1,3,2015-3-3,2015:1:SE:26D4:TVL:52:27,44G9,28,SE,27,3,1.2040234194517814,3_2015,4.622342586517334,8.750727653503418,3.3432173401885983,66.80000305175781,769.4314566242097,6435.521175263244
2015,58.055,19.4453,1,3,2015-3-3,2015:1:SE:26D4:TVL:55:28,45G9,28,SE,28,3,4.9280434275496665,3_2015,4.973152160644531,9.959368705749512,2.452786841781616,82.69999694824219,762.2392406515386,6443.472587245143
2015,57.0977,17.2842,1,3,2015-3-4,2015:1:SE:26D4:TVL:65:33,43G7,27,SE,33,4,7.238325292088513,3_2015,4.4772443771362305,8.420153617858887,2.9950719176849363,72.0199966430664,638.3814593465818,6330.577961921763
2015,56.2567,17.8862,1,3,2015-3-5,2015:1:SE:26D4:TVL:76:39,41G7,25,SE,39,5,11.695228207735909,3_2015,3.64717698097229,7.522402763366699,7.018216733670044,41.619998931884766,678.782094929825,6238.395848846021
2015,56.0392,18.9382,1,3,2015-3-6,2015:1:SE:26D4:TVL:79:40,41G8,26,SE,40,6,383.30741230238186,3_2015,6.412239074707031,12.724041938781738,4.564039002088928,121.27999877929688,745.295630075398,6217.439070143444
2015,54.835,19.24,1,2,2015-2-19,2015:1:PL:67BC:TVL:26276:26,38G9,26,PL,26,19,450.77521725851653,2_2015,7.477597236633301,13.611331939697266,4.517215453761291,106.30000305175781,772.2547706878597,6084.672124490216
2015,56.107,18.1243,1,3,2015-3-6,2015:1:SE:26D4:TVL:80:41,41G8,26,SE,41,6,26.543653061102994,3_2015,3.87719988822937,7.789976596832275,6.093846610870361,56.13999938964844,694.2806727527079,6222.3872073345765
2015,55.7668,16.6608,1,3,2015-3-6,2015:1:SE:26D4:TVL:82:42,40G6,25,SE,42,6,1254.3037081117159,3_2015,5.778764247894287,10.57165241241455,6.57121324638977,55.41999816894531,604.1979575103467,6181.374231233939
2015,55.626,14.7537,1,3,2015-3-8,2015:1:SE:26D4:TVL:93:47,40G4,25,SE,47,8,2435.247685856248,3_2015,6.398161888122559,17.883085250854492,5.883889557775879,67.81999969482422,484.4908119917654,6164.483186821379
2015,55.6995,14.3713,1,3,2015-3-8,2015:1:SE:26D4:TVL:94:48,40G4,25,SE,48,8,555.668829278384,3_2015,4.30356502532959,8.519959449768066,8.204482761767578,37,460.485945420551,6172.814665593782
2015,55.7028,14.373,1,3,2015-3-8,2015:1:SE:26D4:TVL:96:49,40G4,25,SE,49,8,1209.3504828335283,3_2015,4.30356502532959,8.519959449768066,8.204482761767578,36.54999923706055,460.59610979398406,6173.180953459203
2015,54.9083,18.9967,1,2,2015-2-20,2015:1:PL:67BC:TVL:26257:28,38G8,26,PL,28,20,493.63091514288107,2_2015,7.222197532653809,13.573905944824219,4.9104973172897335,100,756.1753274584092,6091.9029277328755
2015,54.7967,18.6633,1,2,2015-2-19,2015:1:PL:67BC:TVL:26169:23,38G8,26,PL,23,19,416.0970071724336,2_2015,3.7323803901672363,7.8212504386901855,8.098402729763793,30.25,735.465492212294,6078.323038316823
2015,55.4383,18.8883,1,2,2015-2-20,2015:1:PL:67BC:TVL:26106:30,39G8,26,PL,30,20,810.5680616002619,2_2015,6.886455535888672,13.575006484985352,4.800179017547607,89.05000305175781,745.9428641334487,6150.443599368674
2015,55.6233,18.53,1,2,2015-2-21,2015:1:PL:67BC:TVL:26286:32,40G8,26,PL,32,21,453.6966867594477,2_2015,6.675621032714844,12.975472450256348,4.812804648019409,96.05000305175781,722.2440531075279,6169.808624574633
2015,55.855,18.73,1,2,2015-2-21,2015:1:PL:67BC:TVL:26138:31,40G8,26,PL,31,21,10.709900870860649,2_2015,6.600117206573486,12.711954116821289,4.765463146133422,108.05000305175781,733.441179363725,6196.234056548267
2015,54.8383,18.5033,1,2,2015-2-22,2015:1:PL:67BC:TVL:26266:33,38G8,26,PL,33,22,8.206149804999816,2_2015,3.4638803005218506,7.6067657470703125,8.468580994662474,17.899999618530273,724.9541158108185,6082.42317942498
2015,54.8983,18.18,1,2,2015-2-22,2015:1:PL:67BC:TVL:26177:34,38G8,26,PL,34,22,9.295776495434865,2_2015,3.134399652481079,7.54848051071167,8.809047994824217,23.149999618530273,703.8986958221483,6088.105694614851
2015,55.806,16.5235,1,3,2015-3-7,2015:1:SE:26D4:TVL:85:43,40G6,25,SE,43,7,1303.2650339780698,3_2015,5.924179553985596,10.808395385742188,6.777161284277343,55.86000061035156,595.4886458986621,6185.538431048122
2015,56.3505,18.4457,1,2,2015-2-28,2015:1:SE:26D4:TVL:22:12,41G8,26,SE,12,28,28.598341148713395,2_2015,4.0202765464782715,7.557590961456299,6.949170381088257,41.900001525878906,712.9022783306201,6250.422172782305
2015,55.5283,18.205,1,2,2015-2-24,2015:1:PL:67BC:TVL:26172:40,40G8,26,PL,40,24,76.84550956684757,2_2015,5.21972131729126,10.300827026367188,4.017049295249938,80.94999694824219,702.2786936527425,6158.248769106578
2015,55.5967,18.3767,1,2,2015-2-25,2015:1:PL:67BC:TVL:26136:42,40G8,26,PL,42,25,428.6235845779757,2_2015,6.062393665313721,11.865457534790039,4.340931531803894,92.44999694824219,712.7406851830339,6166.3696698194835
2015,54.9067,18.61,1,2,2015-2-26,2015:1:PL:67BC:TVL:26267:44,38G8,26,PL,44,26,616.5147830672703,2_2015,3.9851531982421875,8.0040864944458,7.898016201126098,45.5,731.4100523048505,6090.377388717886
2015,54.9683,18.5667,1,2,2015-2-26,2015:1:PL:67BC:TVL:26277:45,38G8,26,PL,45,26,246.38660184824244,2_2015,6.250640392303467,11.107436180114746,5.650028059652709,64.9800033569336,728.2861423214919,6097.085227904049
2015,54.9833,18.54,1,2,2015-2-26,2015:1:PL:67BC:TVL:26186:46,38G8,26,PL,46,26,357.9924987658993,2_2015,6.3522796630859375,11.284072875976562,5.675277612306213,69,726.4934512679642,6098.666461395343
2015,54.4,19.2667,1,2,2015-2-28,2015:1:PL:67BC:TVL:26216:47,37G9,26,PL,47,28,12.684033085135688,2_2015,4.166635036468506,7.835923194885254,7.721296323535156,33.349998474121094,776.9096550930221,6036.417301525926
2015,54.4217,19.0233,1,2,2015-2-28,2015:1:PL:67BC:TVL:26282:48,37G9,26,PL,48,28,151.98910663177412,2_2015,4.245865821838379,8.152379035949707,6.981934701892089,39.650001525878906,760.9835977859829,6037.899568735103
2015,54.3983,18.985,1,2,2015-2-28,2015:1:PL:67BC:TVL:26219:49,37G8,26,PL,49,28,13.08162368692289,2_2015,3.861374616622925,7.3784332275390625,8.22025164602356,28,758.6478403437014,6035.156558401283
2015,55.6392,14.6228,1,2,2015-2-26,2015:1:SE:26D4:TVL:4:2,40G4,25,SE,2,26,1325.3188350709852,2_2015,6.690271377563477,12.742875099182129,5.909718220773315,59.95000076293945,476.2562292764626,6165.989228042771
2015,55.4817,14.6047,1,2,2015-2-26,2015:1:SE:26D4:TVL:2:1,39G4,24,SE,1,26,3333.698283840098,2_2015,6.37625789642334,15.3721284866333,6.37530243781433,59.65999984741211,475.0171517695625,6148.467656775814
2015,56.3222,18.5375,1,2,2015-2-28,2015:1:SE:26D4:TVL:25:13,41G8,26,SE,13,28,11.948005421134843,2_2015,4.711167335510254,9.115983009338379,3.84214293842926,71.94000244140625,718.7336024426496,6247.5625616319285
2015,56.206,18.362,1,2,2015-2-28,2015:1:SE:26D4:TVL:28:15,41G8,26,SE,15,28,52.45749334563515,2_2015,4.601842880249023,8.733428955078125,4.2347015119293205,67.23999786376953,708.5182848113025,6234.093665692305
2015,55.7977,15.9633,1,3,2015-3-7,2015:1:SE:26D4:TVL:87:44,40G5,25,SE,44,7,500.0913940427444,3_2015,7.789557456970215,15.05538558959961,5.946589954293823,60.63999938964844,560.3913200913485,6183.984407885427
2015,57.1978,18.832,1,3,2015-3-1,2015:1:SE:26D4:TVL:32:16,43G8,28,SE,16,1,3.9656816520299993,3_2015,3.678980588912964,7.296048641204834,7.780306813436889,41.599998474121094,731.4781283160465,6345.914755726674
2015,57.1762,18.8722,1,3,2015-3-1,2015:1:SE:26D4:TVL:33:17,43G8,28,SE,17,1,61.39686198850838,3_2015,3.831644296646118,7.442595481872559,7.291503517355346,52.900001525878906,734.0416047215812,6343.649891845736
2015,57.3285,19.0833,1,3,2015-3-1,2015:1:SE:26D4:TVL:34:18,43G9,28,SE,18,1,121.75785326882013,3_2015,4.237393856048584,8.126221656799316,5.4353581758300775,66.55000305175781,745.7752355640977,6361.331091267556
2015,57.7202,19.1773,1,3,2015-3-2,2015:1:SE:26D4:TVL:42:22,44G9,28,SE,22,2,1.0452251512072424,3_2015,3.2813215255737305,7.2040863037109375,8.631378991253662,43.459999084472656,748.7452085149558,6405.231497686273
2015,55.77,15.301,1,3,2015-3-7,2015:1:SE:26D4:TVL:88:45,40G5,25,SE,45,7,516.7050114786759,3_2015,6.979170322418213,12.478290557861328,6.381508314089966,56.220001220703125,518.8840155817901,6180.522702486907
2015,55.6642,15.2772,1,3,2015-3-7,2015:1:SE:26D4:TVL:90:46,40G5,25,SE,46,7,1567.865992838424,3_2015,7.282517910003662,18.22120475769043,5.593430358688354,68.13999938964844,517.4379351145698,6168.741815060873
2015,55.6705,14.4958,1,2,2015-2-26,2015:1:SE:26D4:TVL:6:3,40G4,25,SE,3,26,493.07503754251786,2_2015,5.330493927001953,9.864839553833008,6.929715006796264,50.150001525878906,468.28728070706757,6169.523347912537
2015,54.605,16.0317,4,11,2015-11-24,2015:4:PL:67BC:TVL:25052:29,38G6,25,PL,29,24,857.4389279158383,11_2015,8.316549301147461,9.57315444946289,6.325734692269897,48.54999923706055,566.6419047528992,6051.326779896295
2015,54.5883,15.505,4,11,2015-11-23,2015:4:PL:67BC:TVL:25047:26,38G5,25,PL,26,23,305.5307989892955,11_2015,7.511786937713623,13.77746295928955,3.943266879194641,60.04999923706055,532.6338947447847,6049.09663196278
2015,54.5533,15.43,4,11,2015-11-23,2015:4:PL:67BC:TVL:25046:25,38G5,25,PL,25,23,512.43338193498,11_2015,7.330611705780029,12.048990249633789,4.66220384274292,57.70000076293945,527.811125127469,6045.169949572442
2015,54.5517,15.78,4,11,2015-11-24,2015:4:PL:67BC:TVL:25049:28,38G5,25,PL,28,24,588.0964295480208,11_2015,7.26737117767334,11.389162063598633,5.292115317672729,55.880001068115234,550.449707677948,6045.186652783011
2015,54.4517,15.55,4,11,2015-11-21,2015:4:PL:67BC:TVL:25039:14,37G5,25,PL,14,21,322.0032492764931,11_2015,8.274362564086914,9.946344375610352,5.834863681851195,49.20000076293945,535.6606522116876,6033.91917930781
2015,54.435,15.205,4,11,2015-11-23,2015:4:PL:67BC:TVL:25006:24,37G5,25,PL,24,23,139.93969673673192,11_2015,9.259005546569824,8.171496391296387,7.037120671917724,29.549999237060547,513.2971632588713,6031.941081310263
2015,54.3833,19.2583,4,11,2015-11-19,2015:4:PL:67BC:TVL:26001:11,37G9,26,PL,11,19,45.516201757268234,11_2015,8.893682479858398,7.434238433837891,7.039865552450561,22.299999237060547,776.4772047101394,6034.527767149221
2015,54.7507,13.516,4,11,2015-11-16,2015:4:DE:06SL:TVS:24069:16,38G3,24,DE,16,16,1285.1143779178083,11_2015,10.936480522155762,16.288373947143555,6.486693202081298,39.59000015258789,404.48658004142163,6068.060371587054
2015,54.8087,13.1882,4,11,2015-11-16,2015:4:DE:06SL:TVS:24151:14,38G3,24,DE,14,16,92.81180359434163,11_2015,11.068588256835938,17.36431121826172,6.314614407034301,42.599998474121094,383.5575556296733,6075.008871972266
2015,54.7547,15.0093,4,11,2015-11-21,2015:4:DE:06SL:TVS:24278:31,38G5,25,DE,31,21,656.925303229128,11_2015,9.763264656066895,13.807781219482422,3.6686756451889035,58.45000076293945,500.5985312250829,6067.495276200007
2015,54.8672,13.8373,4,11,2015-11-20,2015:4:DE:06SL:TVS:24192:26,38G3,24,DE,26,20,547.6393317016156,11_2015,11.3783597946167,17.765275955200195,6.100185733773803,44.72999954223633,425.3800640884431,6080.632963151566
2015,54.8777,13.2818,4,11,2015-11-22,2015:4:DE:06SL:TVS:24179:33,38G3,24,DE,33,22,444.16779899811155,11_2015,11.295324325561523,19.065969467163086,5.656818854458618,44.75,389.760783010298,6082.534288618307
2015,54.8798,13.3988,4,11,2015-11-16,2015:4:DE:06SL:TVS:24182:15,38G3,24,DE,15,16,328.6978917902332,11_2015,11.322954177856445,19.178007125854492,5.765519403475952,45.790000915527344,397.2721278091561,6082.5900490564845
2015,54.9082,13.258,4,11,2015-11-22,2015:4:DE:06SL:TVS:24289:34,38G3,24,DE,34,22,1154.1383541639038,11_2015,11.38463020324707,18.985187530517578,5.349571946899414,45.11000061035156,388.31836875152936,6085.96542932165
2015,54.9183,14.1288,4,11,2015-11-25,2015:4:DE:06SL:TVS:24205:45,38G4,24,DE,45,25,297.2397190934131,11_2015,11.718186378479004,16.56707191467285,6.0008185985473625,42.790000915527344,444.1581625115878,6086.04741953779
2015,54.9967,13.5292,4,11,2015-11-22,2015:4:DE:06SL:TVS:24183:35,38G3,24,DE,35,22,333.4549480286773,11_2015,11.746359825134277,19.97536849975586,5.233800785157776,46,405.9108887237678,6095.413498165844
2015,55.0107,13.6507,4,11,2015-11-22,2015:4:DE:06SL:TVS:24228:36,39G3,24,DE,36,22,437.7000205913797,11_2015,11.773059844970703,19.87865447998047,5.270910654318237,46.22999954223633,413.7129566247201,6096.814553518032
2015,55.0495,13.6173,4,11,2015-11-22,2015:4:DE:06SL:TVS:24301:37,39G3,24,DE,37,22,581.4325264521276,11_2015,11.908878326416016,20.044910430908203,5.060400798547363,45.540000915527344,411.66257589051395,6101.173493815462
2015,55.0508,14.277,4,11,2015-11-25,2015:4:DE:06SL:TVS:24287:44,39G4,24,DE,44,25,779.5568473091348,11_2015,11.817804336547852,17.662071228027344,5.80099853890686,47.13999938964844,453.809623297411,6100.6832984498415
2015,55.066,13.3155,4,11,2015-11-23,2015:4:DE:06SL:TVS:24211:39,39G3,24,DE,39,23,1457.8048205256002,11_2015,11.717872619628906,18.67947769165039,5.117362365303039,43.13999938964844,392.4272820351686,6103.432417976119
2015,55.0903,12.8372,4,11,2015-11-26,2015:4:DE:06SL:TVS:24093:46,39G2,24,DE,46,26,197.8455449634285,11_2015,10.727206230163574,16.38033103942871,6.327590578634643,32.70000076293945,361.9710388714493,6106.97678327256
2015,55.1697,13.3695,4,11,2015-11-23,2015:4:DE:06SL:TVS:24253:40,39G3,24,DE,40,23,403.11416013910815,11_2015,12.016389846801758,18.834327697753906,4.617555972686767,41.79999923706055,396.1448430924623,6114.8888618753745
2015,55.1013,14.516,4,11,2015-11-25,2015:4:DE:06SL:TVS:24251:42,39G4,24,DE,42,25,448.4563553031599,11_2015,12.008800506591797,16.120559692382812,5.837431583529662,43.150001525878906,469.11740890805953,6106.171060485299
2015,55.149,13.8858,4,11,2015-11-23,2015:4:DE:06SL:TVS:24263:41,39G3,24,DE,41,23,1337.157321535339,11_2015,11.885308265686035,18.994836807250977,5.462644351940917,44.459999084472656,428.99217705606486,6111.938817205912
2015,55.191,14.303,4,11,2015-11-25,2015:4:DE:06SL:TVS:24275:43,39G4,24,DE,43,25,653.5277557974885,11_2015,11.856217384338379,18.499780654907227,5.575387056993103,46.25,455.62636170761266,6116.267655346128
2015,55.2078,13.1617,4,11,2015-11-23,2015:4:DE:06SL:TVS:24252:38,39G3,24,DE,38,23,535.4124957770399,11_2015,11.93519115447998,16.654834747314453,5.124016496900939,38,383.02215798657295,6119.456912416875
2015,57.2767,21.15,4,12,2015-12-8,2015:4:LV:67BC:TVL:2:11,43H1,28,LV,11,8,97.7164895747143,12_2015,7.66325044631958,7.1081862449646,7.7837281768493645,58.54999923706055,870.5256702336452,6364.942762737356
2015,57.4283,21.2833,4,12,2015-12-8,2015:4:LV:67BC:TVL:2:8,43H1,28,LV,8,8,51.602045037493426,12_2015,7.540230751037598,7.138275623321533,7.817348009335326,53.18000030517578,876.9827426428184,6382.5112373752445
2015,57.455,21.0217,4,12,2015-12-8,2015:4:LV:67BC:TVL:2:9,43H1,28,LV,9,8,26.863921156893866,12_2015,7.727181911468506,7.094176769256592,7.686437639068603,62.54999923706055,861.0487233930377,6384.053093408817
2015,55.2987,18.1014,4,11,2015-11-7,2015:4:DK:26D4:TVL:78:12,39G8,26,DK,12,7,743.4715461773121,11_2015,6.651149272918701,10.947973251342773,5.440940184561157,74.0999984741211,696.8816484646425,6132.4138280506695
2015,55.0115,16.3025,4,11,2015-11-17,2015:4:DK:26D4:TVL:243:41,39G6,25,DK,41,17,529.2228977818316,11_2015,8.138714790344238,13.37552261352539,4.509960004048156,54.25,583.2927286205675,6096.846821871319
2015,54.838,15.6205,4,11,2015-11-13,2015:4:DK:26D4:TVL:179:30,38G5,25,DK,30,13,7.166004040770533,11_2015,8.379876136779785,16.30086898803711,3.82710110243988,76.25,539.851974856346,6076.9408847584245
2015,54.9534,15.5225,4,11,2015-11-13,2015:4:DK:26D4:TVL:181:31,38G5,25,DK,31,13,194.90718756668008,11_2015,8.945246696472168,15.827786445617676,3.8835768314910886,75.8499984741211,533.4621261339628,6089.730753000319
2015,54.9202,16.2065,4,11,2015-11-17,2015:4:DK:26D4:TVL:241:40,38G6,25,DK,40,17,3217.818860856882,11_2015,8.620894432067871,9.944941520690918,6.178103578503418,42.70000076293945,577.3291959339305,6086.577739100415
2015,54.8387,15.2592,4,11,2015-11-12,2015:4:DK:26D4:TVL:159:27,38G5,25,DK,27,12,823.7684576129193,11_2015,9.528461456298828,15.074068069458008,3.4022910368240353,67.56999969482422,516.6470735372503,6076.873141980184
2015,55.0885,15.5971,4,11,2015-11-13,2015:4:DK:26D4:TVL:183:32,39G5,25,DK,32,13,1891.8022518496955,11_2015,7.774510383605957,17.410341262817383,3.6563223161590575,77.6500015258789,538.1112558926975,6104.802534604727
2015,56.635,20.7317,4,12,2015-12-9,2015:4:LV:67BC:TVL:2:13,42H0,28,LV,13,9,70.18975543739802,12_2015,7.44875955581665,7.1611647605896,7.820429764675903,40.599998474121094,851.3580621898317,6291.454606034438
2015,55.8417,18.7367,4,12,2015-12-2,2015:4:LV:67BC:TVL:2:2,40G8,26,LV,2,2,1485.5552506784131,12_2015,6.215183734893799,11.217316627502441,3.2065862480346676,108.44999694824219,733.9402170437276,6194.777637029437
2015,57.3417,21.1083,4,12,2015-12-8,2015:4:LV:67BC:TVL:2:10,43H1,28,LV,10,8,9.01093668345996,12_2015,7.728618621826172,7.113773822784424,7.736258894863891,58.720001220703125,867.3671778230163,6371.934794609448
2015,57.505,21.4283,4,12,2015-12-8,2015:4:LV:67BC:TVL:2:7,44H1,28,LV,7,8,18.28191682560974,12_2015,7.010432720184326,7.11568021774292,7.968627347439575,23.950000762939453,884.8582028996875,6391.842167165049
2015,54.806,15.0022,4,11,2015-11-12,2015:4:DK:26D4:TVL:157:26,38G5,25,DK,26,12,637.4564593698435,11_2015,10.2794828414917,12.87697696685791,4.47451366778717,56.59000015258789,500.1414089677309,6073.203643769458
2015,54.1923,14.3088,4,11,2015-11-17,2015:4:DE:06SL:TVS:24335:17,37G4,24,DE,17,17,46.087950320569504,11_2015,8.904836654663086,7.894071102142334,7.484215040231323,13.90999984741211,454.90157099042375,6005.138011290446
2015,55.0849,16.3778,4,11,2015-11-17,2015:4:DK:26D4:TVL:247:43,39G6,25,DK,43,17,2389.6567207216326,11_2015,8.005250930786133,13.695021629333496,4.610482626698303,60.900001525878906,587.9467267157439,6105.1062407917
2015,55.0452,16.4261,4,11,2015-11-17,2015:4:DK:26D4:TVL:245:42,39G6,25,DK,42,17,2561.4929575695296,11_2015,8.484432220458984,9.899155616760254,6.082156440057372,45.20000076293945,591.1197164634203,6100.750754465209
2015,55.5145,17.8811,4,11,2015-11-9,2015:4:DK:26D4:TVL:110:18,40G7,25,DK,18,9,7068.114818222749,11_2015,5.322987079620361,10.359314918518066,4.2857407785659785,77,681.9064663712838,6155.818047437292
2015,55.4688,15.9078,4,11,2015-11-10,2015:4:DK:26D4:TVL:127:24,39G5,25,DK,24,10,498.1151509156106,11_2015,6.4753570556640625,18.260784149169922,3.4259949285949705,87,557.3907493402738,6147.335599038861
2015,55.4734,18.3391,4,11,2015-11-7,2015:4:DK:26D4:TVL:82:14,39G8,26,DK,14,7,294.72292157957656,11_2015,5.883286952972412,10.531679153442383,3.8651693223464965,86,711.0324334351842,6152.541507159525
2015,55.3157,14.981,4,11,2015-11-14,2015:4:DK:26D4:TVL:197:33,39G4,24,DK,33,14,1041.4900248254228,11_2015,11.233122825622559,15.89136791229248,4.901589951049805,73.470001220703125,498.79415948078645,6129.923282124811
2015,55.0424,15.229,4,11,2015-11-12,2015:4:DK:26D4:TVL:161:28,39G5,25,DK,28,12,1600.1134074441286,11_2015,11.254042625427246,14.404067039489746,4.606814927853393,57.689998626708984,514.6333289035697,6099.533634322395
2015,54.4337,14.1458,4,11,2015-11-17,2015:4:DE:06SL:TVS:24330:18,37G4,24,DE,18,17,43.92760768637948,11_2015,9.747896194458008,8.833842277526855,7.190543572439575,13.619999885559082,444.59186083725854,6032.113067547992
2015,54.7361,15.9506,4,11,2015-11-13,2015:4:DK:26D4:TVL:177:29,38G5,25,DK,29,13,1183.008049625193,11_2015,8.024621963500977,11.077597618103027,5.641029812379455,51.75,561.2060081393473,6065.840118764368
2015,54.4553,14.7438,4,11,2015-11-21,2015:4:DE:06SL:TVS:24004:28,37G4,24,DE,28,21,44.05558027285695,11_2015,9.22464370727539,8.43686580657959,7.160222106478881,16.200000762939453,483.3900126244237,6034.210702631967
2015,54.498,13.7353,4,11,2015-11-20,2015:4:DE:06SL:TVS:24021:23,37G3,24,DE,23,20,980.5928024251402,11_2015,10.89536190032959,12.637385368347168,6.598757032647705,19.8700008392334,418.0942534227455,6039.667646788919
2015,54.5117,14.3397,4,11,2015-11-17,2015:4:DE:06SL:TVS:24014:19,38G4,24,DE,19,17,14.966571154679293,11_2015,9.49820613861084,8.685877799987793,7.25256133623352,15.069999694824219,457.2504841510536,6040.656659213608
2015,54.5283,14.2713,4,11,2015-11-17,2015:4:DE:06SL:TVS:24012:21,38G4,24,DE,21,17,22.537748054315774,11_2015,10.34650707244873,10.499370574951172,6.593310320492553,18.729999542236328,452.8412968761582,6042.5474026909205
2015,54.534,13.8015,4,11,2015-11-20,2015:4:DE:06SL:TVS:24030:24,38G3,24,DE,24,20,1055.5083426700799,11_2015,10.920886993408203,12.845702171325684,6.593455183493042,20.200000762939453,422.44958831453465,6043.598050775124
2015,56.13,19.8767,4,12,2015-12-3,2015:4:LV:67BC:TVL:2:3,41G9,26,LV,3,3,54.44971506010792,12_2015,7.468406677246094,7.462199687957764,6.872862428948974,59.5,802.9885830041104,6231.265143864801
2015,56.3633,19.6617,4,12,2015-12-3,2015:4:LV:67BC:TVL:2:6,41G9,26,LV,6,3,9.493738167099773,12_2015,5.986093521118164,10.935521125793457,3.7244765996505733,116.04000091552734,787.883899936943,6256.274326882325
2015,56.1317,19.5717,4,12,2015-12-3,2015:4:LV:67BC:TVL:2:4,41G9,26,LV,4,3,111.7459717965199,12_2015,7.479908466339111,7.486910820007324,7.060685508874511,60.79999923706055,784.0422401815744,6230.154945919941
2015,54.5638,14.1217,4,11,2015-11-17,2015:4:DE:06SL:TVS:24293:22,38G4,24,DE,22,17,167.4901164425373,11_2015,10.517148971557617,11.301138877868652,6.682590344335937,19.530000686645508,443.2093043215003,6046.607935413705
